89.255,0.654
89.444,0.661
89.633,0.707
89.822,0.708
90.011,0.762
90.200,0.785
90.389,0.835
90.578,0.850
90.768,0.902
90.957,0.918
91.146,0.956
91.335,0.987
91.524,1.032
91.713,1.051
91.902,1.106
92.091,1.128
92.280,1.192
92.469,1.202
92.659,1.232
92.848,1.279
93.037,1.300
93.226,1.348
93.415,1.371
93.604,1.413
93.793,1.441
93.982,1.477
94.171,1.495
94.360,1.525
94.549,1.575
94.739,1.602
94.928,1.624
95.117,1.634
95.306,1.677
95.495,1.684
95.684,1.707
95.873,1.739
96.062,1.746
96.251,1.763
96.440,1.776
96.630,1.786
96.819,1.798
97.008,1.812
97.197,1.825
97.386,1.827
97.575,1.824
97.764,1.837
97.953,1.838
98.142,1.840
98.331,1.842
98.521,1.836
98.710,1.819
98.899,1.811
99.088,1.805
99.277,1.792
99.466,1.770
99.655,1.767
99.844,1.741
100.033,1.725
100.222,1.706
100.412,1.687
100.601,1.665
100.790,1.643
100.979,1.625
101.168,1.610
101.357,1.561
101.546,1.557
101.735,1.523
101.924,1.493
102.113,1.454
102.303,1.427
102.492,1.398
102.681,1.366
102.870,1.323
103.059,1.300
103.248,1.270
103.437,1.233
103.626,1.196
103.815,1.148
104.004,1.119
104.194,1.086
104.383,1.045
104.572,1.017
104.761,0.982
104.950,0.946
105.139,0.911
105.328,0.878
105.517,0.846
105.706,0.810
105.895,0.777
106.085,0.750
106.274,0.708
106.463,0.671
106.652,0.658
106.841,0.620
107.030,0.620
107.219,0.584
107.408,0.563
107.597,0.533
107.786,0.498
107.976,0.482
108.165,0.460
108.354,0.419
108.543,0.420
108.732,0.383
108.921,0.361
109.110,0.362
109.299,0.332
109.488,0.311
109.677,0.317
109.867,0.273
110.056,0.270
110.245,0.276
110.434,0.280
110.623,0.243
110.812,0.241
111.001,0.213
111.190,0.235
111.379,0.201
111.568,0.172
111.758,0.195
111.947,0.190
112.136,0.176
112.325,0.183
112.514,0.191
112.703,0.162
112.892,0.179
113.081,0.163
113.270,0.188
113.459,0.180
113.648,0.170
113.838,0.180
114.027,0.176
114.216,0.190
114.405,0.187
114.594,0.205
114.783,0.224
114.972,0.207
115.161,0.219
115.350,0.221
115.539,0.220
115.729,0.238
115.918,0.252
116.107,0.260
116.296,0.263
116.485,0.270
116.674,0.301
116.863,0.304
117.052,0.320
117.241,0.312
117.430,0.346
117.620,0.331
117.809,0.364
117.998,0.374
118.187,0.390
118.376,0.400
118.565,0.429
118.754,0.441
118.943,0.454
119.132,0.489
119.321,0.496
119.511,0.504
119.700,0.520
119.889,0.518
120.078,0.550
120.267,0.569
120.456,0.584
120.645,0.610
120.834,0.648
121.023,0.654
121.212,0.665
121.402,0.675
121.591,0.714
121.780,0.721
121.969,0.761
122.158,0.763
122.347,0.794
122.536,0.803
122.725,0.817
122.914,0.835
123.103,0.858
123.293,0.868
123.482,0.870
123.671,0.883
123.860,0.911
124.049,0.926
124.238,0.951
124.427,0.962
124.616,0.983
124.805,0.989
124.994,1.010
125.184,1.020
125.373,1.039
125.562,1.030
125.751,1.031
125.940,1.053
126.129,1.075
126.318,1.069
126.507,1.078
126.696,1.076
126.885,1.085
127.075,1.098
127.264,1.086
127.453,1.105
127.642,1.109
127.831,1.108
128.020,1.111
128.209,1.103
128.398,1.121
128.587,1.114
128.776,1.095
128.966,1.098
129.155,1.087
129.344,1.101
129.533,1.080
129.722,1.062
129.911,1.074
130.100,1.063
130.289,1.045
130.478,1.032
130.667,1.022
130.857,1.013
131.046,0.991
131.235,1.007
131.424,0.974
131.613,0.983
131.802,0.941
131.991,0.928
132.180,0.912
132.369,0.907
132.558,0.892
132.747,0.868
132.937,0.859
133.126,0.841
133.315,0.822
133.504,0.789
133.693,0.764
133.882,0.740
134.071,0.723
134.260,0.716
134.449,0.687
134.638,0.680
134.828,0.677
135.017,0.642
135.206,0.605
135.395,0.614
135.584,0.585
135.773,0.563
135.962,0.547
136.151,0.518
136.340,0.514
136.529,0.503
136.719,0.468
136.908,0.466
137.097,0.450
137.286,0.421
137.475,0.421
137.664,0.383
137.853,0.383
138.042,0.362
138.231,0.347
138.420,0.337
138.610,0.321
138.799,0.285
138.988,0.278
139.177,0.267
139.366,0.263
139.555,0.261
139.744,0.251
139.933,0.236
140.122,0.220
140.311,0.197
140.501,0.208
140.690,0.187
140.879,0.164
141.068,0.161
141.257,0.171
141.446,0.164
141.635,0.132
141.824,0.155
142.013,0.135
142.202,0.124
142.392,0.100
142.581,0.127
142.770,0.098
142.959,0.085
143.148,0.083
143.337,0.081
143.526,0.067
143.715,0.078
143.904,0.066
144.093,0.046
144.283,0.050
144.472,0.044
144.661,0.043
144.850,0.042
145.039,0.046
145.228,0.038
145.417,0.037
145.606,0.028
145.795,0.040
145.984,0.028
146.174,0.048
146.363,0.018
146.552,0.024
146.741,0.036
146.930,0.009
147.119,0.010
147.308,0.007
147.497,0.015
147.686,0.012
147.875,0.016
148.065,0.024
148.254,0.000
148.443,0.007
148.632,0.014
148.821,-0.016
149.010,0.003
149.199,0.003
149.388,0.001
149.577,0.009
149.766,0.017
149.956,-0.000
150.145,0.027
150.334,-0.003
150.523,0.003
150.712,0.006
150.901,-0.012
151.090,0.008
151.279,0.003
151.468,0.004
151.657,0.013
151.846,0.002
152.036,0.013
152.225,-0.012
152.414,-0.001
152.603,0.014
152.792,0.000
152.981,-0.011
153.170,-0.011
153.359,-0.007
153.548,-0.012
153.737,0.006
153.927,-0.028
154.116,-0.008
154.305,-0.013
154.494,-0.013
154.683,-0.005
154.872,-0.012
155.061,0.005
155.250,-0.008
155.439,-0.005
155.628,0.009
155.818,0.003
156.007,0.001
156.196,-0.000
156.385,-0.011
156.574,0.003
156.763,0.021
156.952,-0.003
157.141,-0.010
157.330,-0.015
157.519,-0.019
157.709,-0.003
157.898,-0.005
158.087,0.011
158.276,-0.001
158.465,0.007
158.654,0.006
158.843,0.012
159.032,-0.003
159.221,0.010
159.410,0.005
159.600,-0.011
159.789,-0.010
159.978,0.004
160.167,-0.003
160.356,-0.022
160.545,0.003
160.734,0.003
160.923,0.002
161.112,0.015
161.301,-0.004
161.491,-0.015
161.680,0.006
161.869,0.002
162.058,0.006
162.247,0.006
162.436,0.001
162.625,-0.006
162.814,-0.001
163.003,-0.002
163.192,-0.005
163.382,0.002
163.571,-0.001
163.760,0.000
163.949,-0.011
164.138,-0.003
164.327,-0.011
164.516,-0.011
164.705,0.014
164.894,-0.010
165.083,0.005
165.273,-0.017
165.462,-0.001
165.651,0.010
165.840,0.008
166.029,-0.007
166.218,0.008
166.407,-0.004
166.596,-0.010
166.785,-0.012
166.974,-0.020
167.164,0.005
167.353,0.008
167.542,0.017
167.731,-0.004
167.920,-0.003
168.109,-0.006
168.298,0.003
168.487,0.002
168.676,-0.015
168.865,0.005
169.055,0.006
169.244,0.003
169.433,-0.002
169.622,-0.019
169.811,0.001
170.000,-0.001
